,unique_id,city,job_qry,job_title,company_name,summary,link,date,period,min_salary,max_salary,min_ago
9128,p_0fbeffaa4569505c,Chicago,data+scientist,"Applied Data Scientist, Commercial",Civis Analytics,This role of Applied Data Scientist will support clients in our commercial verticals specifically and report to an Applied Data Science Manager....,https://www.indeed.com/rc/clk?jk=0fbeffaa4569505c&fccid=85806092f576a90e&vjs=3,30+ days ago,year,87000.0,128000.0,43200
9130,p_0e877ce3cba3d072,Chicago,data+scientist,Data Scientist,"Vizient, Inc.","Serve as the resident data expert and share best practices/approaches for statistics, machine learning techniques, data modeling, simulation and advanced...",https://www.indeed.com/rc/clk?jk=0e877ce3cba3d072&fccid=ab22e7c357e67bd4&vjs=3,30+ days ago,year,98000.0,144000.0,43200
9134,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx325STHrPGioRTu3gFKxRo3cgZXSBHqI75NdexXQDJeHpPfwi70n31nn1IXbmytf5DeTO1vE_5hDGlCVyIGRYKvUvHzJ15gQrbn2ZnFsZypcClWRRc0n92aS2WTXs9KUHJCrhaWuJM9ojpZFwacC9ZPcivXqklLzUTZ94ExLj3E4RfUaKeFTLdT0iaCVo78dpUK0fRw7l42FvN-Eub96RXaC_Hl1IJCAAfC2iivC3iU4qE7oudggKgxcFIbmO9kK5zpBxoyBU6lnivZscaRlG3xyzqFoXFX5T_I=&p=13&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9161,p_422328ec60490548,Chicago,data+scientist,Warehouse Associate - Shedd Aquarium,Event Network,"Scientists at Shedd work daily to protect and preserve aquatic life. In addition to competitive pay, we offer health benefits and store discounts that can be...",https://www.indeed.com/rc/clk?jk=422328ec60490548&fccid=77caf267602b2031&vjs=3,30+ days ago,hour,39520.0,49920.0,43200
9162,p_0ae3364fc390a035,Chicago,data+scientist,Data Scientist - Life Sciences,Argonne National Laboratory,"In this exciting area of research, you will be applying machine learning techniques to problems in the life sciences with an emphasis on using computational...",https://www.indeed.com/rc/clk?jk=0ae3364fc390a035&fccid=5d1506a5df73a48e&vjs=3,30+ days ago,year,71000.0,104000.0,43200
9174,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx33X6ejH__9ihXdT_l86OTzvKsP9n7laz2Uef7Ojuwl7fbHOTAOIThEg_P9WdxG1p4P02ScdpoQuch4XHy4lGGse3HK8VSi-Gt5r48199uaUnt0a_bjtnucxj6Rgcn7GSkLBCYWydddmXDYrmtCk14EkU6_Y4vTW8dI9xku1QmK9lwdMeHN9k0xaSb8OUNYskitnye8exe_qHjc_CDqptqLd3XUZly6HX9c7rA4c_OBybAh5mxYxHSzDZWILrIMlQhmhAvg4cudh2MLRCFdiDA_4_qbCqNstcws=&p=15&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9185,p_f41251cb5b1c8e70,Chicago,data+scientist,"Data Scientist (Pricing & Experimentation), Finance Research",Grubhub,"Professional experience with advanced regression analysis, probabilistic modeling, and/or machine learning / predictive analytics, including the ability to use...",https://www.indeed.com/rc/clk?jk=f41251cb5b1c8e70&fccid=12e41f7040f168e8&vjs=3,30+ days ago,year,92000.0,135000.0,43200
9188,p_45194469c2e9c8e4,Chicago,data+scientist,Data Science Solutions Consultant-PS22959,"Anthem, Inc.","Specialists who design, build, and integrate data from different sources, with support from IT, which enable Data Scientists to create algorithms/models in the...",https://www.indeed.com/rc/clk?jk=45194469c2e9c8e4&fccid=2a4da7fa99f4b9ae&vjs=3,7 days ago,year,108000.0,160000.0,10080
9193,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx32ylZt30zOeQ8Nj0tg8XNXPijdFpbX6_QLe-0IMuAQm3QBHkcOdgaU1osqHYz3qiGGWCG7CcBouC4LafQvymxzHywzpXsrfa7RjNSV75GgwFlW8SquN7xzyZ8YwE_LR-AihF-bX5TJfwuu0qHecbIZcWqs3mgVazIMkFoAUhzN7rjZgtTxaB4j-6Qu91MrPjcpaJbrTjJj6zSxbbJbv5Wbp-r4eHbbxguMyaJ9xmn1aDxHvFHoNhjsEzxFhksLCCYEOd4ucrENNwloIytPq7eQmh50l2XGgUdA=&p=15&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9199,p_6ea82adb089350f3,Chicago,data+scientist,"Senior Engineer, Data",SpotHero,"Build frameworks and tools to help our software engineers, data analysts, and data scientists design and build their own data pipelines in a self-service manner...",https://www.indeed.com/rc/clk?jk=6ea82adb089350f3&fccid=74684538b2d4605e&vjs=3,8 days ago,year,116000.0,163000.0,11520
9201,p_0c32a4f49e104b36,Chicago,data+scientist,Azure Data Architect,Accenture,"You will have an opportunity to work in roles such as Data Scientist, Data Engineer, or Chief Data Officer covering all aspects of Data including Data...",https://www.indeed.com/rc/clk?jk=0c32a4f49e104b36&fccid=a4e4e2eaf26690c9&vjs=3,8 days ago,year,145000.0,204000.0,11520
9203,p_1f47834bbc0e71f5,Chicago,data+scientist,Data Scientist,Gallagher,Provide ad-hoc support to internal clients for data mining and other analytics. 3 years of experience using statistical modeling and/or machine learning...,https://www.indeed.com/rc/clk?jk=1f47834bbc0e71f5&fccid=34339113b7d1ef4f&vjs=3,30+ days ago,year,98000.0,144000.0,43200
9210,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx31ft9UX5EU6WW0e3tgMzC7OIYsD0mxkkbZ5KQT6o01s00PpQENrV4z40VbdOU2FLs3IGvDxCCSYkIsoTs-fq5_kO8xZDbfDvVaGrSKa0UIgecocA80pmpkI_dFrtDCpEtxai0T-GaxFD65KuXx-izWxjenxSYQBNdDZH_ZefzjsAJl9fpmjk10buHxNZ4MrZS-43mhbwwq7O9-nZ23Dok2btH_PEaH1PF1pFanlLAMn-zKWFL6d7f24_IdCvJhOP0SaeeKx549PlhzeFFCCYS28blsJ8sWP6NA=&p=13&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9226,pj_c3ef052dc560dc6d,Chicago,data+scientist,"Medicare Insurance Agent – Industry-best comp plan, popular carriers",ASSURANCE Independent Agents,"Our team of engineers, data scientists, marketers, architects, and designers are building systems using advanced science to make humans better....",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay34pLxNpM2b2APydG9FPHc7HhqjeNrk9_gDXaaFM3GpatDp6oFvMB2MdvngzLRtLsj3sDNQYKq9p8Fouh2dQ8zkviNMdKW_fu0zvfm9bq4MYovx_U3llPsX_cG3Kq7RyZty_zj62Kq6aUa2p_yON8xwCFswLxFoQSdUsJbpyxfMNJH0rGsbhFO138eNaHfMaJvzPsAAnTU3GDUScfrOg1v62U4CP3gxmTZ-Yugf--45B6pNELEpGwawCKlUDCewMfDFjbteVivWvR7cMFiDaaGvRvIARi8fOAlqiEczyIBE8Eb3Q9HXEqSYVrDBb83UDddZd52xVHhTXz9G9wWSm4w3PJNK45c3BEWbZyPbWVk45KldBo00imbzM4S74E77Ytvvf-38bz4lQyDzbsI3qBDVBAi_l7oUAoQBKyf4Sm-M1CNDfph7uAgMIt2MUhWyfUW3WWf7iNk45R_fD8W-xeTWS5MZp8483GKcxg44c2x3nGLIKq4ouPt36FlXsJ_HrMoWWbLXksDRE2wH3z1cGrWGUfxbxrLGc=&p=10&fvj=1&vjs=3,1 day ago,year,50000.0,125000.0,1440
9232,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx305jdM51xKMzjOH7kkuh8SQRUjsTGFpERwqF1I4g1uWJ9loqKO5_2HSWZ2i-s1N9t3ZzHwJYWvj2XKDvPHlVI0M2p7TyQrbX_FS-HkBJxu6LsNuAC7cFwn3NHwSdkax696HOAXwyA46bLDBOrAnG6uX3Mfrgbq6plQTZDqedLxKoe4za469NB-m3_3RJ6GhSh4_2LNjLGUvlU0VQbOinADR_GzWphbI-u8Tg9e_IMa2EUQDkj41zFOBShr0wvNgLgzeQdws9Mm5xZRr6Yk1cVKrY60QZYO0VAA=&p=16&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9264,p_90e365295dcfc68e,Chicago,data+scientist,STUDENT INTERN,City of Chicago,"Data Science – Create and maintain ETLs, work with Data Scientists and DBA to set up new databases. You will be doing tasks such as creating and/or maintaining...",https://www.indeed.com/rc/clk?jk=90e365295dcfc68e&fccid=5d3899b3741098f2&vjs=3,7 days ago,hour,31200.0,31200.0,10080
9275,p_0885a65fc91735bd,Chicago,data+scientist,"Director, Data Scientist, Natural Language Processing",KPMG,"Minimum of ten years of experience leading teams of at least ten data scientists, engineers, and other data & analytics professionals, including business...",https://www.indeed.com/rc/clk?jk=0885a65fc91735bd&fccid=2dd390c3a48a7ed0&vjs=3,6 days ago,year,82000.0,122000.0,8640
9276,p_d0656b3a11ef708a,Chicago,data+scientist,Administrative Assistant,The University of Chicago,"The DFI comprises a multidisciplinary team of scientists, physicians, data analysts, and entrepreneurship specialists who work together to accelerate...",https://www.indeed.com/rc/clk?jk=d0656b3a11ef708a&fccid=5cb727313a823dd6&vjs=3,16 days ago,hour,37440.0,54080.0,23040
9280,p_ec4dbacc87bb9d2a,Chicago,data+scientist,Head of Data Science,Numerator,Manage and mentor a team of data scientists to build amazing products and solve complex engineering and/or business problems....,https://www.indeed.com/rc/clk?jk=ec4dbacc87bb9d2a&fccid=11f2ca9fb7278374&vjs=3,30 days ago,year,130000.0,192000.0,43200
9281,p_961b020284321ef1,Chicago,data+scientist,Principal Data Scientist(Enterprise Data Science)-PS17103,"Anthem, Inc.",Requires MA/MS in Statistics Computer Science Mathematics Machine Learning Econometrics Physics Biostatistics or related Quantitative disciplines....,https://www.indeed.com/rc/clk?jk=961b020284321ef1&fccid=2a4da7fa99f4b9ae&vjs=3,19 days ago,year,112000.0,165000.0,27360
9284,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx33oJDj_fLzKU5J4dnfJN15PbcP2z8ttve2I7UlRjjBolp4X-wv7Icz4DxdejO1PMWLy3PV8FyVZXS6x1yUvEwqNKyOXfWfpMbhm4l5nfZ0ivywsWAQ1xNDUv4l5CevleyY0iAbALqscxAI-Ni8V2DAQ59qufLXRv5C5Y_JAv-ranV60O2xyWXqUN2bN1_BRlLy0Z6deV3iEAFhDhe2W0ZpfPnhePFjpHkS6kyC-6dOOqLN9NJl886WtfE_55wCjCzAhGQWZoeLwxLFy9zfE1eFR-_wWKKP7sfY=&p=12&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9309,p_24e7e1d75e3eb176,Chicago,data+scientist,Natural Language Processing Data Scientist,Tempus,"Design and develop clinical NLP methods that ingest large unstructured clinical data sets, separate signal from noise, and provide personalized insights at the...",https://www.indeed.com/rc/clk?jk=24e7e1d75e3eb176&fccid=8525bdcf5722dd27&vjs=3,30+ days ago,year,99000.0,145000.0,43200
9313,p_1669f56c29069722,Chicago,data+scientist,Data Science Engineer,Agentis Energy,"3+ years’ experience in a professional data scientist role. We combine our strengths of data visualization, data science, and software development to create...",https://www.indeed.com/rc/clk?jk=1669f56c29069722&fccid=c739026386db6ba2&vjs=3,30+ days ago,year,85000.0,126000.0,43200
9325,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDA3tfzA7qx33Pp3LzTjCQSlDDGs3-Ni2vchdf6FyIJCkTvw5Kc53EVE_XSnUVQ_pbV_0dLuCwybl7rRaJkXiczHfH674MnaqfRbrspbd6t09_C-5ScVs7O3J-KVg_Fu8iHgS5ABJzNxLdzrQCr9tv31IjrppGwIjScFg2rrYesBSguZEOn8QVTbFopKuarjW-tL_ClYzYoFLJaBnk2nBK8X_suAUoUeepYUBTk1KhquYz1-SbXFD2KD1mr0a27IZWAqkNRzkd23irLsM8kIBccXIEQb0cxvzwTyzmK6ck70I=&p=16&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9329,p_e589765fa80df9c1,Chicago,data+scientist,Data Engineer/Scientist,10th Magnitude,The ideal candidate will have extensive Microsoft and Open Source technology experience implementing Big Data with Advanced Analytics solutions including data...,https://www.indeed.com/rc/clk?jk=e589765fa80df9c1&fccid=98e45aca4028ee5c&vjs=3,30+ days ago,year,95000.0,141000.0,43200
9336,p_1c999231cc9177b8,Chicago,data+scientist,Head of Data Science,Numerator,Manage and mentor a team of data scientists to build amazing products and solve complex engineering and/or business problems....,https://www.indeed.com/rc/clk?jk=1c999231cc9177b8&fccid=11f2ca9fb7278374&vjs=3,30+ days ago,year,120000.0,178000.0,43200
9339,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDBzIMnl4HVSH05uENr3c1fOzhgsPG4MMhZ8Szi87p8CyUikTHAXEGo9-Sc8E9Unt7CftyH4R99sJn-XTXjVbc0xeB6dHNLXCS6jSES2iBdR9J32mAFjkdXtqyqidGVYSTVPQCw3-zipzDfNYBPkJe9xbIFtDaciXq4MKoCL7u1Xev06kp86Mk7npuwqbzlJkapmFuhtsLxv2YGGJgAP-IbLonwozMJc2gpqOlfFrlywVidZHGUtr177VRxGSJeRoaCcf9fP46joXq_IBdbwa_bcTWLpFbOi0AGrr41qojc7c=&p=11&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9348,p_8b5af465f86b7f39,Chicago,data+scientist,Data Science - Associate,Credit Ninja,CreditNinja is seeking a data scientist who will report directly to the Chief Analytics Officer focusing on the latest cutting-edge data mining and statistical...,https://www.indeed.com/rc/clk?jk=8b5af465f86b7f39&fccid=bbc25cf65d6bdcee&vjs=3,30+ days ago,year,127000.0,188000.0,43200
9356,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDBzIMnl4HVSElQ-7XGrJgXIw_1eAfoPK_jrVS5qBRxrNYsyEuuBtCmngggW4bS3bCjo4n9p-EWRLoGVKpaGDNomVawQYNXH8ofO9SHE1sqZxkH9dbFsPLwSzEvrR_81L8GG62KzVehwtsxEgpVTtpd_4sLke6DPwu8fw18ThDs_nWRgjQ4h-ZnJcxxsAWHerARwfL0Uux-Y1Dk5ld5lFweQOuUmFUl_tQLDBB8QmCxfVImAGcweGC-Fiv_UITkp9_--OPsfNB_q3zq1fqwTSRnwWRh28rBx610tXVo66Z1xs=&p=11&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9382,p_ec3d28ee41e9964c,Chicago,data+scientist,Data Science Consultant,Accenture,"We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI....",https://www.indeed.com/rc/clk?jk=ec3d28ee41e9964c&fccid=a4e4e2eaf26690c9&vjs=3,30+ days ago,year,101000.0,149000.0,43200
9384,p_9eed7ed3822b6f6b,Chicago,data+scientist,HR Generalist,Weaver Consultants Group,"Weaver Consultants Group prides itself on our people - A talented group of engineers, scientists, support staff and administrators who are as dedicated to...",https://www.indeed.com/rc/clk?jk=9eed7ed3822b6f6b&fccid=bd874338c7d0765f&vjs=3,30+ days ago,year,38000.0,56000.0,43200
9389,p_f0edfb1a371b3b69,Chicago,data+scientist,Data Scientist - Advanced Analytics - Consultant,Avanade,"Collaborate and create Machine Learning solutions in areas of optimization, simulations, predictive analytics, and deep learning....",https://www.indeed.com/rc/clk?jk=f0edfb1a371b3b69&fccid=5386281035076fdf&vjs=3,30+ days ago,year,100000.0,147000.0,43200
9390,pj_c3ef052dc560dc6d,Chicago,data+scientist,"Medicare Insurance Agent – Industry-best comp plan, popular carriers",ASSURANCE Independent Agents,"Our team of engineers, data scientists, marketers, architects, and designers are building systems using advanced science to make humans better....",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay34pLxNpM2b2APydG9FPHc7HhqjeNrk9_gDXaaFM3GpatDp6oFvMB2MdvngzLRtLsj3sDNQYKq9p8Fouh2dQ8zkviNMdKW_fu0zvfm9bq4MYovx_U3llPsX_cG3Kq7RyZty_zj62Kq6aUa2p_yON8O-B6we-a6bYGtlrh-BSPqbymhe0WW0mmiK-eSgPROdxmFmAjd3Q2cEsfHk_2zFSFsaBgvoVnyfN0qAmGJO0-b7NOy-2ZEEPJ-hwmWf2JxXbzWn1Asy6nT5qK8rexlo3gtYz3l2qIMlWKo6OsflC6LaptJwQQR1JkN6H1Ih8URp_OVVO-l-NfXLBfUh2ArhshWD39h7WXvwj5ZkZfopspxHwZl22fTEfusrLnpFeVGW-VnzWt6U5UIj4DJqoEdTmSAsPOczAaxGg0EZt80aVPRkH_AganghiBKrzqfIlZefiGMfhvFBuAGiYk94jS26VNoNBDptr4nGg_ZbJIXdO-S07irO1jlRH2LjOQQLCMK62aIxg8mPzU_AyUsmVPKWNq2PL70lcooj0=&p=10&fvj=1&vjs=3,1 day ago,year,50000.0,125000.0,1440
9398,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDBzIMnl4HVSEKpfZEOJmBLlbnubYL6i9JRIevlqHulaugQLx259AlZ8XNWisujJpEcjQOEEqdij73pAkaBXjWPIJyGxLLtv_m04cR8wnTD2KyT-oGo9NZ3WymRrTaLlGuU-pFtirZ8wq2pbJrxt8KufV_WpULVrauSrjTAhukxPbgC_rwAORQ8V0XOmOYar1aYl8_JQsUiyRPxZ8vRBTf0WUifjzYttoc9lv_tFd7j3rODr2NnrfJyU-bOv56GtgvKeXsJYSizculpsm1GCqLvnG8jBANUU3co9RQWb8kdMU=&p=18&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9465,pj_c3ef052dc560dc6d,Chicago,data+scientist,"Medicare Insurance Agent – Industry-best comp plan, popular carriers",ASSURANCE Independent Agents,"Our team of engineers, data scientists, marketers, architects, and designers are building systems using advanced science to make humans better....",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ay34pLxNpM2b2APydG9FPHc7HhqjeNrk9_gDXaaFM3GpatDp6oFvMB2MdvngzLRtLsj3sDNQYKq9p8Fouh2dQ8zkviNMdKW_fu0zvfm9bq4MYovx_U3llPsX_cG3Kq7RyZty_zj62Kq6aUa2p_yON8O-B6we-a6bYNoFEfV3bjS1LLOihsKKqkvC1sLC04aGKzPirVOF7zw73LoWBzsSX8-_q8p3FpGfif_YDZQdF8fJzqbypS78B4ZsUnU_VIdkrCs1ylXqiR4thUDcDZwzP1_RADc8gTRr_KG2UDenXjIwrBbgUV7I2Bv3yof7NZ5eutgCdAGdtaaJrPhgeAsgpPFRaoWBrsGLOHOpgd3Yku59y5aAfD-8qFrxeIpTlZSbaXfVxKBGLgjT3hrhJ9GX7oSc1txI_9RX1tkYeUfkzYw_tYZVbsqbBqKeGuZDXbWKKuynl1q78vzOJOipWeXC6RuR1SFy-iqQO_o0fp3nsVIpA5QjbNfB-QpsxGx1TdI9C-7-ra4NVnWToGIeVWYqQu_1gKACvD344=&p=12&fvj=1&vjs=3,1 day ago,year,50000.0,125000.0,1440
9473,p_0c96ca8bf9a2f90b,Chicago,data+scientist,Data Science Manager - Supply Chain,Accenture,"We’re also the world’s largest team of data scientists, data engineers, and experts in machine learning and AI....",https://www.indeed.com/rc/clk?jk=0c96ca8bf9a2f90b&fccid=a4e4e2eaf26690c9&vjs=3,7 months ago,year,98000.0,145000.0,302400
9482,pj_8ee0640f86073575,Chicago,data+scientist,Data Scientist Architect,Lenox Executive Search,MUST HAVES for the Data Scientist Architect:. Proven experience with global Sales and Marketing organizations and experience with pharmaceutical data sources e...,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AFRV3_2dkB6SuydGIGxPVEJoJqCW_np2MhSmgJaCX6psULqOrDhGc7TYQOH0y9beiLPHC-CwkaUkro7yQVBcYZkd_7pshBEXbapWJQyGbahhV2iWhdDjm53SaP3RJXJGGb_Ze9pAZWVcWOaq33KbuDBzIMnl4HVSFIVK5rUYYshRnScdZjtzA4LsSGpLn4zvaKQSn1CNkzg34yb9zYna3I2CU4ge7oD9vflBmxSslPdXmxXO64hGMZe6EY0BBZByMtUV2ZuQ3pMOHffE0L8JmsBK23VpZcq-DEaKLLoFxiGmC_YPFH7KmYdHNe2k-x890nbvV52ViYBJj2Mj963SoDWkOj3j3AFKdLHr_mecHPPqgSl-n5FXE-LzOHJjU_tGyg1PXkZ_iLdy81HOc562lL1bZuLOmLF3KnUzlUttpzkKeD94olcuLfQhlNzD1AkMU=&p=11&fvj=1&vjs=3,3 hours ago,year,102000.0,151000.0,180
9491,p_a051bcc799eb0a52,Chicago,data+scientist,Head of Data Science,Farmer's Fridge,"You will build the data team by creating a vision, hiring and growing best in class data scientists, and acting as a key stakeholder in enhancing our data...",https://www.indeed.com/rc/clk?jk=a051bcc799eb0a52&fccid=01956f4353b458d9&vjs=3,30+ days ago,year,98000.0,144000.0,43200
